block,trial,trials_colorind,trials_colorrgb0,trials_colorrgb1,trials_colorrgb2,wm_respdeg,wm_respdeg_in_colorspace,wm_respcolorminusorigcolor,wm_resptexind,wm_resptexrgb0,wm_resptexrgb1,wm_resptexrgb2,wm_rts,time_blockstart,time_encarray_offset,time_encarray_onset,time_iti_offset,time_iti_onset,time_memprobe_offset,time_memprobe_onset
1,22,389,-0.0691208065164,0.476626077068,-0.280234315682,148.902687114,301.097312886,27.5816878858,428.0,0.170378320166,0.443486568519,-0.86866140055,1.3320949669,65.5798787652,157.171125774,157.979546,160.338205166,161.337744164,158.987989148,160.329900575
1,23,154,1.0,-0.251813147593,0.102138173725,-2.30082501481,92.3008250148,-15.9804249852,131.0,1.0,-0.308451667147,-0.125800503078,1.92416162929,65.5798787652,161.354996525,162.16339993,165.11379305,166.113925335,163.171858188,165.105453677
1,24,225,0.81146624694,0.115131125244,0.600981946568,-59.3813945911,149.381394591,-8.82173040891,212.0,0.93926288676,0.0467731277665,0.543851001166,1.65246332344,65.5798787652,166.13060066,166.939035425,169.614406864,170.614080143,167.947503662,169.60603499
1,25,411,0.0555201669072,0.463022710015,-0.557054760163,153.768060067,296.231939933,7.24756493316,421.0,0.121471671064,0.452518040197,-0.712610339232,1.66373349354,65.5798787652,170.631159449,171.439588799,174.123228621,175.123240595,172.448092673,174.114956531
1,26,463,0.440238315199,0.376011795327,-1.0,102.166533775,347.833466225,22.2865912245,495.0,0.706485112283,0.278551693791,-1.0,1.08273458201,65.5798787652,175.14006645,175.948525165,178.057114054,179.056361683,176.956987984,178.04880034
1,27,287,0.159501648714,0.36255249221,0.590751920292,-115.284261357,205.284261357,3.48738635667,292.0,0.112881669716,0.376069582356,0.569261850688,1.49284862634,65.5798787652,179.073929646,179.882364982,182.399364462,183.398549084,180.89083607,182.39102623
1,28,492,0.681403316433,0.289222019555,-1.0,99.0115063507,350.988493649,5.05099364926,499.0,0.739831889234,0.263827757734,-1.0,1.39852884226,65.5798787652,183.416177202,184.224596289,186.649971006,187.649707006,185.233095315,186.641537266
1,29,228,0.780729811514,0.1302769546,0.611433142569,-51.927218126,141.927218126,-18.385281874,202.0,1.0,-0.00802826454356,0.487596984314,1.41987890191,65.5798787652,187.666687669,188.475131273,190.917116597,191.916857159,189.483604356,190.908796041
1,30,483,0.606025706087,0.319314454546,-1.0,98.0933035284,351.906696472,12.2973214716,500.0,0.748145934353,0.260058294274,-1.0,1.80850575492,65.5798787652,191.93390653,192.742383491,195.576045351,196.576004012,193.750854293,195.567725935
1,31,365,-0.157962026257,0.477016591838,-0.0139196855225,162.824096384,287.175903616,30.5352786157,408.0,0.036737934283,0.465637664749,-0.515938449969,1.30154340109,65.5798787652,196.592960726,197.401305402,199.726544641,200.72617544,198.409761379,199.718241476
1,32,28,1.0,0.082066132397,-1.0,82.4225729108,7.57742708921,-12.1100729108,11.0,0.934659501434,0.163852895862,-1.0,1.34293834679,65.5798787652,200.74340813,201.551844891,203.91879867,204.918283784,202.560300013,203.910470131
1,33,406,0.0244967455079,0.467245700284,-0.489366101921,154.331874055,295.668125945,10.1993759451,421.0,0.121471671064,0.452518040197,-0.712610339232,1.17462191824,65.5798787652,204.935638495,205.744052164,207.944375292,208.944459681,206.752514128,207.935995721
1,34,310,-0.032854544558,0.417080732083,0.468828018046,-143.079487721,233.079487721,15.1107377211,331.0,-0.143297839787,0.450801753776,0.311166711333,1.38100934587,65.5798787652,208.961138712,209.769564925,212.178193899,213.177597191,210.778032591,212.169867356
1,35,203,1.0,-0.00249325098487,0.493674673203,-41.423665625,131.423665625,-11.310709375,187.0,1.0,-0.0912463489427,0.385383214542,1.73104489734,65.5798787652,213.195010631,214.00346792,216.753795639,217.753766844,215.011911068,216.745467955
1,36,445,0.296953900578,0.415520102116,-1.0,133.521727343,316.478272657,3.58764765669,450.0,0.335949728395,0.405598329481,-1.0,0.915374084376,65.5798787652,217.772576975,218.579042005,220.520948928,221.520903883,219.587507676,220.512620104
1,37,72,1.0,-0.149607777062,-0.853203742106,51.9168372022,38.0831627978,-12.5418372022,54.0,1.0,-0.0546292063271,-1.0,1.16413034871,65.5798787652,221.537767371,222.346198431,224.529816301,225.529039126,223.354666382,224.521506008
1,38,157,1.0,-0.240048375319,0.130425901556,-8.78311535612,98.7831153561,-11.6075096439,140.0,1.0,-0.294209249228,-0.0345777392028,1.20313104941,65.5798787652,225.546617067,226.355060101,228.580402774,229.580213469,227.363544588,228.572020351
1,39,335,-0.155595990888,0.455627721073,0.276893227044,-135.921074659,225.921074659,-9.62580034145,321.0,-0.0999433513493,0.43654647086,0.391174984052,1.5685532866,65.5798787652,229.597157069,230.405578151,232.997563561,233.997367984,231.414037264,232.989255264
1,40,487,0.639529740128,0.306295026098,-1.0,89.2115757376,0.78842426244,18.3665492624,1.0,0.854939129564,0.207877072944,-1.0,1.31924193865,65.5798787652,234.014391127,234.822855258,237.164775523,238.164508387,235.831273887,237.156446414
2,1,0,0.846831709088,0.212097570855,-1.0,93.4126793516,356.587320648,-3.41267935159,507.0,0.805995650865,0.232688349973,-1.0,1.40052309632,239.94429347,240.956943794,241.765381411,244.19068799,245.190759264,242.773838814,244.182359451
2,2,380,-0.109519508899,0.478533032186,-0.177177385375,159.910474991,290.089525009,22.9020250093,413.0,0.0683106243366,0.461143133648,-0.585495598612,1.18990568444,239.94429347,245.207476783,246.015934357,248.232831886,249.232916845,247.024392045,248.22452872
2,3,465,0.456588679398,0.37096152752,-1.0,115.430629546,334.569370454,7.6162454539,476.0,0.547545041103,0.340739382997,-1.0,1.64361305721,239.94429347,249.249698225,250.058124438,252.725124003,253.725037619,251.066617193,252.716869874
2,4,268,0.35230222188,0.302367520405,0.645005310408,-80.1341930569,170.134193057,-18.3033069431,242.0,0.632911854383,0.197161183215,0.645921401967,1.23130205506,239.94429347,253.741960977,254.550376642,256.808979016,257.808201557,255.55883718,256.800662736
2,5,394,-0.0437090198531,0.474655926729,-0.339401417396,178.976969811,271.023030189,-6.00821981133,385.0,-0.0879796604702,0.477733444059,-0.233926720364,0.875362429768,239.94429347,257.825806297,258.634237357,260.534435727,261.534317982,259.642718708,260.526143681
2,6,92,1.0,-0.241703663401,-0.55060883727,31.8121900787,58.1878099213,-6.49969007869,83.0,1.0,-0.203097876184,-0.665876706514,1.06177482009,239.94429347,261.551266144,262.359720297,264.443307319,265.44245716,263.368176844,264.434973363
2,7,321,-0.0999433513493,0.43654647086,0.391174984052,-124.534661571,214.534661571,-11.1684634286,305.0,0.00361192545304,0.406859252708,0.500196907155,1.00883943308,239.94429347,265.460126902,266.268550835,268.302139254,269.301607263,267.277024773,268.293807864
2,8,402,0.000724920831492,0.470139955471,-0.437811562499,175.520539548,274.479460452,-8.17678954765,390.0,-0.0641960347588,0.476284203309,-0.291947553613,1.5099604344,239.94429347,269.318957982,270.127392748,272.661044744,273.660772761,271.135846729,272.652709077
2,9,327,-0.128086156831,0.445480682368,0.344176439252,-130.296385296,220.296385296,-9.62548970429,313.0,-0.0530221528698,0.42279583272,0.448797959603,1.47886775434,239.94429347,273.677879437,274.486311067,276.98659987,277.98590737,275.494745947,276.978279884
2,10,39,1.0,0.0253789930673,-1.0,61.1443387803,28.8556612197,1.43378621972,41.0,1.0,0.0148395037771,-1.0,1.19329719851,239.94429347,278.003435134,278.811890142,281.028785105,282.028070366,279.820316184,281.020462268
2,11,148,1.0,-0.272695592461,0.0444264621409,-14.8336707057,104.833670706,0.771170705699,149.0,1.0,-0.269478519393,0.0541436597792,1.74300956354,239.94429347,282.045620938,282.854034892,285.621046489,286.620241945,283.862506835,285.61271909
2,12,363,-0.162287729338,0.476365729747,0.00704812682028,-170.869823518,260.869823518,5.63544851772,371.0,-0.14179360683,0.478331938097,-0.0779732583494,1.24668189837,239.94429347,286.637888595,287.446297416,289.713270525,290.713354058,288.454781618,289.704923169
2,13,500,0.748145934353,0.260058294274,-1.0,80.8611508803,9.13884911969,17.5763491197,13.0,0.950262168777,0.154664060346,-1.0,1.78636398073,239.94429347,290.730046488,291.53849836,294.347179735,295.346539692,292.546959754,294.338852051
2,14,144,1.0,-0.284423189345,0.00519445478499,-9.79984866887,99.7998486689,-1.45015133113,142.0,1.0,-0.289568116499,-0.0146273521697,1.3123551351,239.94429347,295.364000458,296.172418689,298.506074562,299.505701655,297.180890061,298.497727777
2,15,490,0.664660387652,0.296157848571,-1.0,91.5412186437,358.458781356,13.9275313563,510.0,0.830554458933,0.220436700166,-1.0,1.83338674158,239.94429347,299.522870482,300.331298406,303.189991213,304.189867766,301.339765217,303.181670372
2,16,347,-0.174938837379,0.46723881498,0.167157479366,-154.222856828,244.222856828,0.238481828102,347.0,-0.174938837379,0.46723881498,0.167157479366,1.23740712274,239.94429347,304.206805095,305.015247558,307.273814866,308.273041113,306.023703821,307.26555247
2,17,296,0.0772713571413,0.386205321608,0.550001308524,-110.297569772,200.297569772,-7.82743022777,285.0,0.178734351563,0.356878681702,0.598527012995,1.16940492811,239.94429347,308.290727676,309.099085751,311.291056393,312.291159313,310.107590195,311.282713884
2,18,19,0.99625917486,0.126374530333,-1.0,71.8074860328,18.1925139672,4.83313896717,26.0,1.0,0.0920921692153,-1.0,1.32010606723,239.94429347,312.307868849,313.11628936,315.458248398,316.458293159,314.124767005,315.449935255
2,19,434,0.213881816697,0.43461034373,-1.0,139.566645605,310.433354395,5.2771043946,442.0,0.273907262724,0.421095538958,-1.0,2.04086751584,239.94429347,316.475087653,317.283494479,320.350549581,321.35047289,318.291956159,320.342225034
2,20,165,1.0,-0.205056383665,0.203745440608,-24.7924400186,114.792440019,-1.22318498136,163.0,1.0,-0.214247802105,0.185723682048,1.30845586304,239.94429347,321.367381994,322.175800224,324.509418465,325.508661532,323.184261049,324.501092777
2,21,510,0.830554458933,0.220436700166,-1.0,76.0898196499,13.9101803501,15.3164303501,20.0,1.0,0.121558187834,-1.0,0.805484867655,239.94429347,325.52630134,326.334667682,328.159916615,329.159761237,327.34315445,328.151572681
2,22,461,0.423959648591,0.380927367285,-1.0,110.526281181,339.473718819,15.333093819,483.0,0.606025706087,0.319314454546,-1.0,1.83495306456,239.94429347,329.17674304,329.985138748,332.843846095,333.843915089,330.993606414,332.835507293
2,23,11,0.934659501434,0.163852895862,-1.0,55.1934690871,34.8065309129,27.0721559129,50.0,1.0,-0.033148730948,-1.0,1.3428958673,239.94429347,333.860651994,334.669079063,337.036060495,338.036071044,335.677558132,337.027732241
2,24,288,0.150005133015,0.365331945294,0.586687239957,-118.864411339,208.864411339,6.36441133869,297.0,0.0686262056446,0.388646276542,0.544904663634,1.15863795439,239.94429347,338.052874377,338.861297739,341.044894511,342.044242494,339.869755712,341.036596763
2,25,154,1.0,-0.251813147593,0.102138173725,1.54121864372,88.4587813563,-19.8224686437,126.0,1.0,-0.311411754845,-0.177408431044,1.00565347355,239.94429347,342.061719796,342.870168532,344.89540703,345.89536341,343.878623084,344.887053403
2,26,219,0.871627318206,0.0840881726889,0.576959667802,-53.0794877211,143.079487721,-10.9048872789,203.0,1.0,-0.00249325098487,0.493674673203,0.963110442273,239.94429347,345.912236021,346.720639712,348.704287403,349.703482574,347.729105098,348.695940048
2,27,451,0.343830962376,0.403518361206,-1.0,-179.747597318,269.747597318,-47.3617776823,384.0,-0.0924750057551,0.477945316949,-0.222479273925,4.03416203428,239.94429347,349.721020602,350.529477605,355.588453913,356.587757706,351.537948408,355.580148467
2,28,324,-0.114799643766,0.441158325109,0.368064040095,-115.452651561,205.452651561,-22.3598484392,292.0,0.112881669716,0.376069582356,0.569261850688,1.11782118585,239.94429347,356.60562331,357.413699424,359.555591066,360.554887447,358.422159678,359.547318691
2,29,371,-0.14179360683,0.478331938097,-0.0779732583494,-170.279784052,260.279784052,-0.579590948061,370.0,-0.144805996584,0.478178727438,-0.0671803333712,2.19853500044,239.94429347,360.572446286,361.38087535,364.606301556,365.606072053,362.389358127,364.597955056
2,30,234,0.71814774995,0.15974031316,0.62913160129,-46.7899106082,136.789910608,-27.7413393918,195.0,1.0,-0.0469245268387,0.442396054288,1.13181973435,239.94429347,365.623177018,366.431552484,368.59009151,369.590200132,367.440001049,368.581782928
2,31,116,1.0,-0.306446923025,-0.282515442494,15.1892867372,74.8107132628,-6.75178673718,106.0,1.0,-0.287630069369,-0.390564445695,3.34785370436,239.94429347,369.606954143,370.415385773,374.782591292,375.782449029,371.423849163,374.774302667
2,32,474,0.530901762182,0.346545376391,-1.0,100.713123023,349.286876977,16.0056269772,497.0,0.723174939644,0.271260599794,-1.0,1.33131579682,239.94429347,375.799398901,376.60785562,378.966472592,379.966588341,377.616312453,378.958147474
2,33,63,1.0,-0.102744642793,-1.0,52.4773303067,37.5226696933,-6.77420530666,53.0,1.0,-0.049257555853,-1.0,1.25929031381,239.94429347,379.983314698,380.791728652,383.075343727,384.074739322,381.800204015,383.067010627
2,34,111,1.0,-0.298677811705,-0.336106236365,8.34389158403,81.656108416,3.60923341597,116.0,1.0,-0.306446923025,-0.282515442494,2.66234649671,239.94429347,384.092205219,384.900595225,388.584354789,389.583918305,385.909058901,388.576063597
2,35,240,0.654373017221,0.188015059697,0.642463954019,-75.3236068625,165.323606863,-3.42639313745,235.0,0.707591924495,0.164537776567,0.631659631194,1.15322966455,239.94429347,389.601214,390.409638788,392.584867678,393.584056577,391.418105029,392.57655653
2,36,454,0.367627362238,0.397084843583,-1.0,105.945395901,344.054604099,24.8358540991,489.0,0.656284860842,0.299572439858,-1.0,1.200614498,239.94429347,393.601734872,394.410157949,396.635448449,397.635137693,395.418625331,396.627105655
2,37,501,0.7564492333,0.256253544744,-1.0,95.9415197938,354.058480206,1.79285520625,504.0,0.78128615449,0.244628286196,-1.0,1.30200668378,239.94429347,397.652248931,398.460703939,400.785974538,401.785383532,399.469143665,400.777654267
2,38,389,-0.0691208065164,0.476626077068,-0.280234315682,164.744881297,285.255118703,11.7394937031,406.0,0.0244967455079,0.467245700284,-0.489366101921,2.0233534365,239.94429347,401.80281807,402.611230028,405.661603249,406.661523422,403.619681444,405.653278131
2,39,457,0.391639248186,0.390358177281,-1.0,117.241741517,332.758258483,11.4301334826,473.0,0.522594813828,0.349396171415,-1.0,1.00363327656,239.94429347,406.67844792,407.486905209,409.512127742,410.511660468,408.495335813,409.503776965
2,40,147,1.0,-0.275801134503,0.0346720467303,-41.3029506964,131.302950696,27.9435756964,187.0,1.0,-0.0912463489427,0.385383214542,0.969110309146,239.94429347,410.528899143,411.33735016,413.329222614,414.328841725,412.345811269,413.32095252
3,1,101,1.0,-0.273572672894,-0.446152610616,32.1880194094,57.8119805906,-13.2036444094,82.0,1.0,-0.198479155091,-0.679872484948,1.16382529493,426.780471596,427.797825736,428.606261928,430.789843875,431.789434191,429.614758104,430.781537003
3,2,366,-0.155593376329,0.477302029306,-0.0244766492797,-164.699154428,254.699154428,-2.64459557245,362.0,-0.164239727892,0.476000155386,0.0174578511848,1.16286565829,426.780471596,431.806681705,432.615113905,434.798717234,435.798560716,433.623578435,434.790387555
3,3,98,1.0,-0.263822910468,-0.480217789416,39.6384310194,50.3615689806,-18.5446810194,72.0,1.0,-0.149607777062,-0.853203742106,1.78592835274,426.780471596,435.815537958,436.623966452,439.4326139,440.432735352,437.632426136,439.424320999
3,4,440,0.258699398066,0.424657399123,-1.0,143.285797024,306.714202976,-2.66079702395,436.0,0.228681708805,0.431413732101,-1.0,1.83983706124,426.780471596,440.449441466,441.257893623,444.12491554,445.12493122,442.266413177,444.11661437
3,5,502,0.764740937618,0.25241357569,-1.0,98.0591039029,351.940896097,-1.02785390287,501.0,0.7564492333,0.256253544744,-1.0,1.61152738472,426.780471596,445.141751374,445.950167038,448.583828499,449.583060163,446.958634419,448.575516781
3,6,264,0.394966959701,0.287889713878,0.650717615019,-81.5449723228,171.544972323,-14.0800276772,244.0,0.611372359265,0.206163547436,0.648880721676,1.65652339021,426.780471596,449.600707382,450.40908627,453.092861228,454.092221185,451.417551085,453.084436326
3,7,12,0.942476689623,0.159273951266,-1.0,80.3718438715,9.62815612849,1.19065612849,14.0,0.95801504718,0.150023555696,-1.0,1.11484220764,426.780471596,454.126323349,454.934701096,457.076600435,458.076371502,455.943125712,457.068267049
3,8,472,0.51429864939,0.352212277195,-1.0,104.664461488,345.335538512,13.4605385116,491.0,0.673033477965,0.292707709811,-1.0,1.41957612941,426.780471596,458.093422299,458.901918076,461.343820151,462.343529067,459.910325586,461.33549988
3,9,158,1.0,-0.235949227405,0.139764106,-21.0185952851,111.018595285,-0.0751547148989,158.0,1.0,-0.235949227405,0.139764106,0.97645070171,426.780471596,462.360654275,463.169064237,465.169312272,466.168672799,464.17753504,465.160984303
3,10,22,1.0,0.111842423158,-1.0,67.4794343971,22.5205656029,7.0518156029,32.0,1.0,0.061735800531,-1.0,1.81476534484,426.780471596,466.186155518,466.994570897,469.836620312,470.835860528,468.003030581,469.828362477
3,11,70,1.0,-0.13936984996,-0.906436913284,53.2332449601,36.7667550399,-12.4519949601,52.0,1.0,-0.0438860552364,-1.0,1.08332245238,426.780471596,470.853373752,471.661839309,473.770435326,474.76996178,472.670304124,473.762097379
3,12,427,0.163265173604,0.444863218481,-0.840208708629,159.567171321,290.432828679,-9.8015463206,413.0,0.0683106243366,0.461143133648,-0.585495598612,2.82939823391,426.780471596,474.787261182,475.59568825,479.44617682,480.446163136,476.604143942,479.437847141
3,13,103,1.0,-0.279537473278,-0.423758835275,26.2286806022,63.7713193978,-8.65055560217,91.0,1.0,-0.237709898716,-0.562722318432,1.99357562372,426.780471596,480.462990987,481.271413209,484.288466571,485.288359945,482.279882301,484.280140028
3,14,52,1.0,-0.0438860552364,-1.0,59.0362434679,30.9637565321,-5.59874346793,44.0,1.0,-0.00106984144607,-1.0,1.85515788989,426.780471596,485.305407891,486.113712653,488.989062253,489.988492629,487.122178609,488.980745403
3,15,499,0.739831889234,0.263827757734,-1.0,105.303347462,344.696652538,-6.1627224623,490.0,0.664660387652,0.296157848571,-1.0,0.994461705443,426.780471596,490.00593572,490.814324585,492.831233689,493.830644393,491.822786835,492.822903724
3,16,69,1.0,-0.134207199312,-0.939648005704,69.0754982551,20.9245017449,-27.5911232551,30.0,1.0,0.071945658744,-1.0,1.09623991232,426.780471596,493.84807722,494.656490604,496.773441389,497.772807903,495.664946296,496.76510002
3,17,422,0.128328379107,0.451313674078,-0.730894888444,161.406775946,288.593224054,-8.12552594566,410.0,0.0492046846968,0.463921527344,-0.54316189137,1.12996090157,426.780471596,497.790261542,498.598679773,500.748926182,501.748922476,499.607125487,500.740604485
3,18,347,-0.174938837379,0.46723881498,0.167157479366,-139.509261473,229.509261473,-14.4751135265,326.0,-0.12383419111,0.444071765824,0.352223541474,1.32238655817,426.780471596,501.765720107,502.574172548,504.916124745,505.916124745,503.582637079,504.907846383
3,19,112,1.0,-0.300501516081,-0.325324861792,3.576334375,86.423665625,7.673665625,123.0,1.0,-0.311441137266,-0.208672863777,1.22710742289,426.780471596,505.932956302,506.741389073,508.991666329,509.991223289,507.74984619,508.983334369
3,20,290,0.131265381085,0.370776544741,0.578206616232,-117.465500094,207.465500094,3.55925009408,295.0,0.0860222946478,0.38372732295,0.554986075565,1.08744980162,426.780471596,510.008484202,510.816915832,512.925505292,513.925368445,511.82537295,512.917181314
3,21,103,1.0,-0.279537473278,-0.423758835275,9.80930224788,80.1906977521,7.76882275212,114.0,1.0,-0.303747463913,-0.303859371662,1.52151598642,426.780471596,513.942338559,514.750754794,517.292729912,518.292534906,515.759218754,517.284426462
3,22,210,0.958022500947,0.0359304984579,0.533421856807,-56.0234559637,146.023455964,-1.63279403626,208.0,0.97651257568,0.025020743352,0.522574479073,0.84224698646,426.780471596,518.309567457,519.118022179,520.984881021,521.984671189,520.126449932,520.976557043
3,23,86,1.0,-0.21659106269,-0.625617802914,71.2367121953,18.7632878047,-41.7054621953,27.0,1.0,0.0870912575778,-1.0,2.02198411524,426.780471596,522.001798392,522.810169866,525.852179766,526.851845918,523.818596764,525.843861206
3,24,2,0.863024578927,0.203622855609,-1.0,97.2486983576,352.751301642,-8.65494835757,502.0,0.764740937618,0.25241357569,-1.0,1.62659305055,426.780471596,526.869019306,527.677452932,530.327758641,531.326983178,528.685896365,530.319436375
3,25,223,0.83172397378,0.104890589731,0.593432239612,-48.0315238605,138.03152386,-18.7653511395,196.0,1.0,-0.0413610816081,0.449130757868,1.79889513506,426.780471596,531.344606164,532.153013846,534.978326925,535.978169837,533.161478946,534.970051699
3,26,392,-0.0541067903503,0.475522277549,-0.315549842675,174.7376046,275.2623954,-0.362604600405,391.0,-0.0591907973189,0.475916278612,-0.303718712187,1.26825233828,426.780471596,535.995188703,536.803666804,539.095563662,540.095299378,537.812070038,539.087235694
3,27,324,-0.114799643766,0.441158325109,0.368064040095,-134.464541014,224.464541014,-3.34795898556,319.0,-0.0891891826932,0.433308674125,0.406137099325,0.982945497148,426.780471596,540.112361293,540.920861347,542.929396295,543.929439345,541.92927798,542.921067187
3,28,249,0.557275547736,0.228026269286,0.654084877906,-72.9157416233,162.915741623,-12.1623833767,232.0,0.739158239773,0.150046616059,0.623712016981,1.30099629983,426.780471596,543.946262064,544.754648649,547.079904994,548.07958312,545.763105197,547.071600974
3,29,476,0.547545041103,0.340739382997,-1.0,109.219773426,340.780226574,6.09272657409,485.0,0.622774561467,0.312875618285,-1.0,1.3184023276,426.780471596,548.096802409,548.905189279,551.247159721,552.24673122,549.913646682,551.238814646
3,30,76,1.0,-0.169674511773,-0.773365826749,44.8192568156,45.1807431844,-8.25675681559,64.0,1.0,-0.108036866323,-1.0,1.03912813915,426.780471596,552.263963909,553.072392973,555.130974992,556.130886897,554.080856078,555.122651584
3,31,225,0.81146624694,0.115131125244,0.600981946568,-41.8778695379,131.877869538,-26.3252554621,188.0,1.0,-0.0857393506835,0.392804289229,1.21125830989,426.780471596,556.147833063,556.956225065,559.18983555,560.189039274,557.96468988,559.18151756
3,32,351,-0.175686286722,0.4701852659,0.128489978773,-158.749494493,248.749494493,1.95261949287,354.0,-0.174470673547,0.472100788149,0.0988677247603,1.64822564181,426.780471596,560.206648291,561.01509161,563.690412302,564.690197338,562.023567829,563.682100013
