block,trial,trials_colorind,trials_colorrgb0,trials_colorrgb1,trials_colorrgb2,wm_respdeg,wm_respdeg_in_colorspace,wm_respcolorminusorigcolor,wm_resptexind,wm_resptexrgb0,wm_resptexrgb1,wm_resptexrgb2,wm_rts,time_blockstart,time_encarray_offset,time_encarray_onset,time_iti_offset,time_iti_onset,time_memprobe_offset,time_memprobe_onset
2,32,303,0.0191349273956,0.402522842081,0.512018356663,-130.544397167,220.544397167,7.49752216667,314.0,-0.0594438881467,0.42463230952,0.441925406839,0.98620729195,212.544607704,341.94501277,342.753362577,344.761951124,345.761210727,343.761824256,344.75363627
2,33,485,0.622774561467,0.312875618285,-1.0,150.742039951,299.257960049,-41.7576649509,426.0,0.156193047225,0.446210853967,-0.81485970128,1.61629249621,212.544607704,345.778766431,346.587201197,349.229254203,350.229371663,347.595665157,349.220864084
2,34,291,0.122027637739,0.373441943191,0.573791926984,-118.610459666,208.610459666,4.00108466597,297.0,0.0686262056446,0.388646276542,0.544904663634,1.06885748543,212.544607704,350.246013916,351.054439274,353.146380494,354.146516485,352.06301043,353.1380377
2,35,414,0.0747837862165,0.460162189034,-0.600089175003,163.668188392,286.331811608,-4.76193839153,407.0,0.0305886347219,0.46645515455,-0.502577406972,2.12767927023,212.544607704,354.163189813,354.971619163,358.122003274,359.121656311,355.980089965,358.113691271
2,36,138,1.0,-0.29832987918,-0.0546508148191,-41.6981343256,131.698134326,34.6668843256,187.0,1.0,-0.0912463489427,0.385383214542,0.903993296437,212.544607704,359.138837112,359.947261045,361.87248409,362.871814397,360.95569678,361.864171232
2,37,429,0.177531820842,0.442080780324,-0.901885199234,163.513136184,286.486863816,-15.1537611836,407.0,0.0305886347219,0.46645515455,-0.502577406972,1.56938320398,212.544607704,362.889372952,363.697762673,366.289728981,367.288979746,364.706200119,366.281446058
2,38,108,1.0,-0.292426609412,-0.368663285579,7.90716270296,82.092837297,6.15533729704,117.0,1.0,-0.307587969795,-0.271886539361,1.32007755805,212.544607704,367.306598742,368.11499673,370.456942084,371.456140961,369.123451282,370.448623808
2,39,465,0.456588679398,0.37096152752,-1.0,132.357454706,317.642545294,-9.31057970594,452.0,0.351738073422,0.401406211611,-1.0,1.08874499705,212.544607704,371.47375739,372.28218902,374.390781331,375.390266446,373.290686907,374.382456213
2,40,346,-0.174317561957,0.466431294057,0.176670174816,-166.948334658,256.948334658,13.6670846579,365.0,-0.157962026257,0.477016591838,-0.0139196855225,1.20287930872,212.544607704,375.40760291,376.216031689,378.4413105,379.441432806,377.224489947,378.432967706
3,1,311,-0.0397249783266,0.419020224334,0.462250212202,-136.005086005,226.005086005,7.33321100525,321.0,-0.0999433513493,0.43654647086,0.391174984052,1.03755696956,380.701129383,381.716749848,382.525179768,384.583754089,385.58362437,383.53363432,384.575435529
